forecast_id,date,issue_time,target_time,lead_minutes,lead_hours,lead_bin,release_hour,forecast_pv_kw,actual_pv_kw,alignment_status,daylight_flag,yesterday_pv_kw,last_week_pv_kw,same_slot_7d_mean_kw
32406,2025-12-04,2025-12-04 12:00:00,2025-12-04 18:00:00,360,6,4-6h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32407,2025-12-04,2025-12-04 12:00:00,2025-12-04 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32408,2025-12-04,2025-12-04 12:00:00,2025-12-04 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32409,2025-12-04,2025-12-04 12:00:00,2025-12-04 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32410,2025-12-04,2025-12-04 12:00:00,2025-12-04 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32411,2025-12-04,2025-12-04 12:00:00,2025-12-04 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32412,2025-12-04,2025-12-04 12:00:00,2025-12-05 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32413,2025-12-04,2025-12-04 12:00:00,2025-12-05 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32414,2025-12-04,2025-12-04 12:00:00,2025-12-05 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32415,2025-12-04,2025-12-04 12:00:00,2025-12-05 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32416,2025-12-04,2025-12-04 12:00:00,2025-12-05 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32417,2025-12-04,2025-12-04 12:00:00,2025-12-05 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32418,2025-12-04,2025-12-04 12:00:00,2025-12-05 06:00:00,1080,18,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32419,2025-12-04,2025-12-04 12:00:00,2025-12-05 07:00:00,1140,19,19-24h,12,21.4650000000,19.5000000000,matched,True,25.8000000000,74.7750000000,50.7267857143
32420,2025-12-04,2025-12-04 12:00:00,2025-12-05 08:00:00,1200,20,19-24h,12,1767.6029000000,1512.1875000000,matched,True,1654.4625000000,1720.9500000000,1697.1053571429
32421,2025-12-04,2025-12-04 12:00:00,2025-12-05 09:00:00,1260,21,19-24h,12,3709.4029000000,3392.8500000000,matched,True,3206.8125000000,3566.7375000000,3478.6553571429
32422,2025-12-04,2025-12-04 12:00:00,2025-12-05 10:00:00,1320,22,19-24h,12,5763.5926000000,5008.3125000000,matched,True,4748.6625000000,5152.2375000000,4896.8946428571
32423,2025-12-04,2025-12-04 12:00:00,2025-12-05 11:00:00,1380,23,19-24h,12,7090.6500000000,5913.6375000000,matched,True,6040.8375000000,6301.7625000000,5990.1375000000
32424,2025-12-04,2025-12-04 12:00:00,2025-12-05 12:00:00,1440,24,19-24h,12,7044.3000000000,6444.4500000000,matched,True,6321.8625000000,6246.8625000000,6059.1214285714
32425,2025-12-04,2025-12-04 18:00:00,2025-12-04 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32426,2025-12-04,2025-12-04 18:00:00,2025-12-04 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32427,2025-12-04,2025-12-04 18:00:00,2025-12-04 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32428,2025-12-04,2025-12-04 18:00:00,2025-12-04 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32429,2025-12-04,2025-12-04 18:00:00,2025-12-04 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32430,2025-12-04,2025-12-04 18:00:00,2025-12-05 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32431,2025-12-04,2025-12-04 18:00:00,2025-12-05 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32432,2025-12-04,2025-12-04 18:00:00,2025-12-05 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32433,2025-12-04,2025-12-04 18:00:00,2025-12-05 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32434,2025-12-04,2025-12-04 18:00:00,2025-12-05 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32435,2025-12-04,2025-12-04 18:00:00,2025-12-05 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32436,2025-12-04,2025-12-04 18:00:00,2025-12-05 06:00:00,720,12,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32437,2025-12-04,2025-12-04 18:00:00,2025-12-05 07:00:00,780,13,13-18h,18,18.3165000000,19.5000000000,matched,True,25.8000000000,74.7750000000,50.7267857143
32438,2025-12-04,2025-12-04 18:00:00,2025-12-05 08:00:00,840,14,13-18h,18,1552.2724000000,1512.1875000000,matched,True,1654.4625000000,1720.9500000000,1697.1053571429
32439,2025-12-04,2025-12-04 18:00:00,2025-12-05 09:00:00,900,15,13-18h,18,2962.3382000000,3392.8500000000,matched,True,3206.8125000000,3566.7375000000,3478.6553571429
32440,2025-12-04,2025-12-04 18:00:00,2025-12-05 10:00:00,960,16,13-18h,18,3774.4040000000,5008.3125000000,matched,True,4748.6625000000,5152.2375000000,4896.8946428571
32441,2025-12-04,2025-12-04 18:00:00,2025-12-05 11:00:00,1020,17,13-18h,18,4165.3159000000,5913.6375000000,matched,True,6040.8375000000,6301.7625000000,5990.1375000000
32442,2025-12-04,2025-12-04 18:00:00,2025-12-05 12:00:00,1080,18,13-18h,18,3434.3940000000,6444.4500000000,matched,True,6321.8625000000,6246.8625000000,6059.1214285714
32443,2025-12-04,2025-12-04 18:00:00,2025-12-05 13:00:00,1140,19,19-24h,18,2604.2698000000,5963.1375000000,matched,True,6210.0750000000,6796.1250000000,5819.1214285714
32444,2025-12-04,2025-12-04 18:00:00,2025-12-05 14:00:00,1200,20,19-24h,18,2222.4425000000,4289.3625000000,matched,True,5104.3500000000,5458.7250000000,4914.9160714286
32445,2025-12-04,2025-12-04 18:00:00,2025-12-05 15:00:00,1260,21,19-24h,18,2050.1323000000,3242.3250000000,matched,True,3455.2875000000,3806.8125000000,3416.6035714286
32446,2025-12-04,2025-12-04 18:00:00,2025-12-05 16:00:00,1320,22,19-24h,18,1356.4719000000,1695.7125000000,matched,True,1657.8750000000,2001.7875000000,1742.6785714286
32447,2025-12-04,2025-12-04 18:00:00,2025-12-05 17:00:00,1380,23,19-24h,18,23.5795000000,23.3250000000,matched,True,27.7875000000,85.7250000000,51.8035714286
32448,2025-12-04,2025-12-04 18:00:00,2025-12-05 18:00:00,1440,24,19-24h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32449,2025-12-05,2025-12-05 00:00:00,2025-12-05 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32450,2025-12-05,2025-12-05 00:00:00,2025-12-05 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32451,2025-12-05,2025-12-05 00:00:00,2025-12-05 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32452,2025-12-05,2025-12-05 00:00:00,2025-12-05 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32453,2025-12-05,2025-12-05 00:00:00,2025-12-05 05:00:00,300,5,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32454,2025-12-05,2025-12-05 00:00:00,2025-12-05 06:00:00,360,6,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32455,2025-12-05,2025-12-05 00:00:00,2025-12-05 07:00:00,420,7,7-12h,0,18.4635000000,19.5000000000,matched,True,25.8000000000,74.7750000000,50.7267857143
32456,2025-12-05,2025-12-05 00:00:00,2025-12-05 08:00:00,480,8,7-12h,0,1512.5298000000,1512.1875000000,matched,True,1654.4625000000,1720.9500000000,1697.1053571429
32457,2025-12-05,2025-12-05 00:00:00,2025-12-05 09:00:00,540,9,7-12h,0,3273.8568000000,3392.8500000000,matched,True,3206.8125000000,3566.7375000000,3478.6553571429
32458,2025-12-05,2025-12-05 00:00:00,2025-12-05 10:00:00,600,10,7-12h,0,4735.1185000000,5008.3125000000,matched,True,4748.6625000000,5152.2375000000,4896.8946428571
32459,2025-12-05,2025-12-05 00:00:00,2025-12-05 11:00:00,660,11,7-12h,0,5268.7221000000,5913.6375000000,matched,True,6040.8375000000,6301.7625000000,5990.1375000000
32460,2025-12-05,2025-12-05 00:00:00,2025-12-05 12:00:00,720,12,7-12h,0,6515.4692000000,6444.4500000000,matched,True,6321.8625000000,6246.8625000000,6059.1214285714
32461,2025-12-05,2025-12-05 00:00:00,2025-12-05 13:00:00,780,13,13-18h,0,5821.5215000000,5963.1375000000,matched,True,6210.0750000000,6796.1250000000,5819.1214285714
32462,2025-12-05,2025-12-05 00:00:00,2025-12-05 14:00:00,840,14,13-18h,0,4566.1162000000,4289.3625000000,matched,True,5104.3500000000,5458.7250000000,4914.9160714286
32463,2025-12-05,2025-12-05 00:00:00,2025-12-05 15:00:00,900,15,13-18h,0,3494.4242000000,3242.3250000000,matched,True,3455.2875000000,3806.8125000000,3416.6035714286
32464,2025-12-05,2025-12-05 00:00:00,2025-12-05 16:00:00,960,16,13-18h,0,1972.4386000000,1695.7125000000,matched,True,1657.8750000000,2001.7875000000,1742.6785714286
32465,2025-12-05,2025-12-05 00:00:00,2025-12-05 17:00:00,1020,17,13-18h,0,24.6622000000,23.3250000000,matched,True,27.7875000000,85.7250000000,51.8035714286
32466,2025-12-05,2025-12-05 00:00:00,2025-12-05 18:00:00,1080,18,13-18h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32467,2025-12-05,2025-12-05 00:00:00,2025-12-05 19:00:00,1140,19,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32468,2025-12-05,2025-12-05 00:00:00,2025-12-05 20:00:00,1200,20,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32469,2025-12-05,2025-12-05 00:00:00,2025-12-05 21:00:00,1260,21,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32470,2025-12-05,2025-12-05 00:00:00,2025-12-05 22:00:00,1320,22,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32471,2025-12-05,2025-12-05 00:00:00,2025-12-05 23:00:00,1380,23,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32472,2025-12-05,2025-12-05 00:00:00,2025-12-06 00:00:00,1440,24,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32473,2025-12-05,2025-12-05 06:00:00,2025-12-05 07:00:00,60,1,1-3h,6,19.4717000000,19.5000000000,matched,True,25.8000000000,74.7750000000,50.7267857143
32474,2025-12-05,2025-12-05 06:00:00,2025-12-05 08:00:00,120,2,1-3h,6,1501.2779000000,1512.1875000000,matched,True,1654.4625000000,1720.9500000000,1697.1053571429
32475,2025-12-05,2025-12-05 06:00:00,2025-12-05 09:00:00,180,3,1-3h,6,3315.4113000000,3392.8500000000,matched,True,3206.8125000000,3566.7375000000,3478.6553571429
32476,2025-12-05,2025-12-05 06:00:00,2025-12-05 10:00:00,240,4,4-6h,6,4573.7273000000,5008.3125000000,matched,True,4748.6625000000,5152.2375000000,4896.8946428571
32477,2025-12-05,2025-12-05 06:00:00,2025-12-05 11:00:00,300,5,4-6h,6,5493.6784000000,5913.6375000000,matched,True,6040.8375000000,6301.7625000000,5990.1375000000
32478,2025-12-05,2025-12-05 06:00:00,2025-12-05 12:00:00,360,6,4-6h,6,6107.0540000000,6444.4500000000,matched,True,6321.8625000000,6246.8625000000,6059.1214285714
32479,2025-12-05,2025-12-05 06:00:00,2025-12-05 13:00:00,420,7,7-12h,6,5621.4811000000,5963.1375000000,matched,True,6210.0750000000,6796.1250000000,5819.1214285714
32480,2025-12-05,2025-12-05 06:00:00,2025-12-05 14:00:00,480,8,7-12h,6,4072.6535000000,4289.3625000000,matched,True,5104.3500000000,5458.7250000000,4914.9160714286
32481,2025-12-05,2025-12-05 06:00:00,2025-12-05 15:00:00,540,9,7-12h,6,3385.6095000000,3242.3250000000,matched,True,3455.2875000000,3806.8125000000,3416.6035714286
32482,2025-12-05,2025-12-05 06:00:00,2025-12-05 16:00:00,600,10,7-12h,6,1803.0860000000,1695.7125000000,matched,True,1657.8750000000,2001.7875000000,1742.6785714286
32483,2025-12-05,2025-12-05 06:00:00,2025-12-05 17:00:00,660,11,7-12h,6,26.1681000000,23.3250000000,matched,True,27.7875000000,85.7250000000,51.8035714286
32484,2025-12-05,2025-12-05 06:00:00,2025-12-05 18:00:00,720,12,7-12h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32485,2025-12-05,2025-12-05 06:00:00,2025-12-05 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32486,2025-12-05,2025-12-05 06:00:00,2025-12-05 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32487,2025-12-05,2025-12-05 06:00:00,2025-12-05 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32488,2025-12-05,2025-12-05 06:00:00,2025-12-05 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32489,2025-12-05,2025-12-05 06:00:00,2025-12-05 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32490,2025-12-05,2025-12-05 06:00:00,2025-12-06 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32491,2025-12-05,2025-12-05 06:00:00,2025-12-06 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32492,2025-12-05,2025-12-05 06:00:00,2025-12-06 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32493,2025-12-05,2025-12-05 06:00:00,2025-12-06 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32494,2025-12-05,2025-12-05 06:00:00,2025-12-06 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32495,2025-12-05,2025-12-05 06:00:00,2025-12-06 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32496,2025-12-05,2025-12-05 06:00:00,2025-12-06 06:00:00,1440,24,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32497,2025-12-05,2025-12-05 12:00:00,2025-12-05 13:00:00,60,1,1-3h,12,6052.4221000000,5963.1375000000,matched,True,6210.0750000000,6796.1250000000,5819.1214285714
32498,2025-12-05,2025-12-05 12:00:00,2025-12-05 14:00:00,120,2,1-3h,12,4346.6940000000,4289.3625000000,matched,True,5104.3500000000,5458.7250000000,4914.9160714286
32499,2025-12-05,2025-12-05 12:00:00,2025-12-05 15:00:00,180,3,1-3h,12,3221.1695000000,3242.3250000000,matched,True,3455.2875000000,3806.8125000000,3416.6035714286
32500,2025-12-05,2025-12-05 12:00:00,2025-12-05 16:00:00,240,4,4-6h,12,1686.2243000000,1695.7125000000,matched,True,1657.8750000000,2001.7875000000,1742.6785714286
32501,2025-12-05,2025-12-05 12:00:00,2025-12-05 17:00:00,300,5,4-6h,12,23.2064000000,23.3250000000,matched,True,27.7875000000,85.7250000000,51.8035714286
32502,2025-12-05,2025-12-05 12:00:00,2025-12-05 18:00:00,360,6,4-6h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32503,2025-12-05,2025-12-05 12:00:00,2025-12-05 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32504,2025-12-05,2025-12-05 12:00:00,2025-12-05 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32505,2025-12-05,2025-12-05 12:00:00,2025-12-05 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32506,2025-12-05,2025-12-05 12:00:00,2025-12-05 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32507,2025-12-05,2025-12-05 12:00:00,2025-12-05 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32508,2025-12-05,2025-12-05 12:00:00,2025-12-06 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32509,2025-12-05,2025-12-05 12:00:00,2025-12-06 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32510,2025-12-05,2025-12-05 12:00:00,2025-12-06 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32511,2025-12-05,2025-12-05 12:00:00,2025-12-06 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32512,2025-12-05,2025-12-05 12:00:00,2025-12-06 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32513,2025-12-05,2025-12-05 12:00:00,2025-12-06 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32514,2025-12-05,2025-12-05 12:00:00,2025-12-06 06:00:00,1080,18,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32515,2025-12-05,2025-12-05 12:00:00,2025-12-06 07:00:00,1140,19,19-24h,12,19.1053000000,16.9125000000,matched,True,19.5000000000,69.7500000000,42.8303571429
32516,2025-12-05,2025-12-05 12:00:00,2025-12-06 08:00:00,1200,20,19-24h,12,1925.1149000000,1620.7125000000,matched,True,1512.1875000000,1734.0375000000,1667.2821428571
32517,2025-12-05,2025-12-05 12:00:00,2025-12-06 09:00:00,1260,21,19-24h,12,3795.9509000000,3228.1875000000,matched,True,3392.8500000000,3474.9000000000,3453.8142857143
32518,2025-12-05,2025-12-05 12:00:00,2025-12-06 10:00:00,1320,22,19-24h,12,5086.6726000000,4345.3875000000,matched,True,5008.3125000000,4983.7125000000,4876.3339285714
32519,2025-12-05,2025-12-05 12:00:00,2025-12-06 11:00:00,1380,23,19-24h,12,5937.3359000000,5163.8250000000,matched,True,5913.6375000000,5619.8625000000,5934.6910714286
32520,2025-12-05,2025-12-05 12:00:00,2025-12-06 12:00:00,1440,24,19-24h,12,6969.0353000000,5511.6000000000,matched,True,6444.4500000000,5573.7750000000,6087.3482142857
32521,2025-12-05,2025-12-05 18:00:00,2025-12-05 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32522,2025-12-05,2025-12-05 18:00:00,2025-12-05 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32523,2025-12-05,2025-12-05 18:00:00,2025-12-05 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32524,2025-12-05,2025-12-05 18:00:00,2025-12-05 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32525,2025-12-05,2025-12-05 18:00:00,2025-12-05 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32526,2025-12-05,2025-12-05 18:00:00,2025-12-06 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32527,2025-12-05,2025-12-05 18:00:00,2025-12-06 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32528,2025-12-05,2025-12-05 18:00:00,2025-12-06 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32529,2025-12-05,2025-12-05 18:00:00,2025-12-06 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32530,2025-12-05,2025-12-05 18:00:00,2025-12-06 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32531,2025-12-05,2025-12-05 18:00:00,2025-12-06 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32532,2025-12-05,2025-12-05 18:00:00,2025-12-06 06:00:00,720,12,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
32533,2025-12-05,2025-12-05 18:00:00,2025-12-06 07:00:00,780,13,13-18h,18,16.1670000000,16.9125000000,matched,True,19.5000000000,69.7500000000,42.8303571429
32534,2025-12-05,2025-12-05 18:00:00,2025-12-06 08:00:00,840,14,13-18h,18,1629.7957000000,1620.7125000000,matched,True,1512.1875000000,1734.0375000000,1667.2821428571
32535,2025-12-05,2025-12-05 18:00:00,2025-12-06 09:00:00,900,15,13-18h,18,3171.6726000000,3228.1875000000,matched,True,3392.8500000000,3474.9000000000,3453.8142857143
32536,2025-12-05,2025-12-05 18:00:00,2025-12-06 10:00:00,960,16,13-18h,18,4138.0330000000,4345.3875000000,matched,True,5008.3125000000,4983.7125000000,4876.3339285714
32537,2025-12-05,2025-12-05 18:00:00,2025-12-06 11:00:00,1020,17,13-18h,18,4676.6710000000,5163.8250000000,matched,True,5913.6375000000,5619.8625000000,5934.6910714286
